DICOFRE;NUTSI_DSG;NUTSI_COD;NUTSII_DSG;NUTSII_COD;NUTSIII_DSG;NUTSIII_COD;DISTRITO_ILHA_DSG;CONCELHO_DSG;FREGUESIA_DSG;AREA_2018_ha;AREA_2018_km2
040541;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MACEDO DE CAVALEIROS;UNIÃO DAS FREGUESIAS DE CASTELÃOS E VILAR DO MONTE;1883,84;18,84
040542;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MACEDO DE CAVALEIROS;UNIÃO DAS FREGUESIAS DE ESPADANEDO, EDROSO, MURÇÓS E SOUTELO MOURISCO;6413,00;64,13
040543;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MACEDO DE CAVALEIROS;UNIÃO DAS FREGUESIAS DE PODENCE E SANTA COMBINHA;1945,50;19,46
040544;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MACEDO DE CAVALEIROS;UNIÃO DAS FREGUESIAS DE TALHINHAS E BAGUEIXE;3525,24;35,25
040604;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDA DO DOURO;DUAS IGREJAS;4989,57;49,90
040605;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDA DO DOURO;GENÍSIO;2946,79;29,47
040607;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDA DO DOURO;MALHADAS;2767,39;27,67
040608;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDA DO DOURO;MIRANDA DO DOURO;3552,46;35,52
040609;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDA DO DOURO;PALAÇOULO;4237,13;42,37
040611;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDA DO DOURO;PICOTE;1943,37;19,43
040612;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDA DO DOURO;PÓVOA;2253,78;22,54
040613;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDA DO DOURO;SÃO MARTINHO DE ANGUEIRA;3677,12;36,77
040616;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDA DO DOURO;VILA CHÃ DE BRACIOSA;4293,72;42,94
040618;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDA DO DOURO;UNIÃO DAS FREGUESIAS DE CONSTANTIM E CICOURO;3633,01;36,33
040619;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDA DO DOURO;UNIÃO DAS FREGUESIAS DE IFANES E PARADELA;4469,88;44,70
040620;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDA DO DOURO;UNIÃO DAS FREGUESIAS DE SENDIM E ATENOR;5892,93;58,93
040621;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDA DO DOURO;UNIÃO DAS FREGUESIAS DE SILVA E ÁGUAS VIVAS;4061,16;40,61
040701;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;ABAMBRES;1881,60;18,82
040702;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;ABREIRO;2402,80;24,03
040703;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;AGUIEIRAS;1472,25;14,72
040704;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;ALVITES;1780,89;17,81
040708;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;BOUÇA;1298,99;12,99
040709;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;CABANELAS;1865,65;18,66
040710;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;CARAVELAS;1256,57;12,57
040711;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;CARVALHAIS;2203,86;22,04
040712;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;CEDÃES;2543,96;25,44
040713;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;COBRO;1231,29;12,31
040714;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;FRADIZELA;1277,26;12,77
040716;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;FRECHAS;1854,17;18,54
040718;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;LAMAS DE ORELHÃO;1922,18;19,22
040720;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;MASCARENHAS;2813,85;28,14
040721;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;MIRANDELA;3244,94;32,45
040722;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;MÚRIAS;2255,13;22,55
040724;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;PASSOS;1838,70;18,39
040727;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;SÃO PEDRO VELHO;2362,61;23,63
040728;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;SÃO SALVADOR;1421,30;14,21
040729;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;SUÇÃES;3620,50;36,21
040730;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;TORRE DE DONA CHAMA;2768,40;27,68
040731;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;VALE DE ASNES;2141,72;21,42
040732;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;VALE DE GOUVINHAS;1714,02;17,14
040733;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;VALE DE SALGUEIRO;1516,76;15,17
040734;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;VALE DE TELHAS;1516,80;15,17
040738;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;UNIÃO DAS FREGUESIAS DE AVANTOS E ROMEU;2741,39;27,41
040739;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;UNIÃO DAS FREGUESIAS DE AVIDAGOS, NAVALHO E PEREIRA;3316,49;33,16
040740;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;UNIÃO DAS FREGUESIAS DE BARCEL, MARMELOS E VALVERDE DA GESTOSA;4874,49;48,74
040741;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;UNIÃO DAS FREGUESIAS DE FRANCO E VILA BOA;2633,91;26,34
040742;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MIRANDELA;UNIÃO DAS FREGUESIAS DE FREIXEDA E VILA VERDE;2123,20;21,23
040801;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;AZINHOSO;3080,21;30,80
040802;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;BEMPOSTA;3791,91;37,92
040803;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;BRUÇÓ;3238,07;32,38
040804;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;BRUNHOSO;2081,17;20,81
040807;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;CASTELO BRANCO;5431,10;54,31
040808;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;CASTRO VICENTE;3478,65;34,79
040809;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;MEIRINHOS;5340,16;53,40
040811;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;PARADELA;2053,29;20,53
040812;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;PENAS ROIAS;3327,96;33,28
040813;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;PEREDO DA BEMPOSTA;1815,89;18,16
040815;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;SALDANHA;2590,18;25,90
040817;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;SÃO MARTINHO DO PESO;5219,15;52,19
040819;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;TÓ;2368,47;23,68
040820;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;TRAVANCA;2105,67;21,06
040821;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;URRÓS;3193,99;31,94
040822;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;VALE DA MADRE;1156,54;11,57
040826;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;VILA DE ALA;2672,55;26,73
040829;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;UNIÃO DAS FREGUESIAS DE BRUNHOZINHO, CASTANHEIRA E SANHOANE;4276,30;42,76
040830;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;UNIÃO DAS FREGUESIAS DE MOGADOURO, VALVERDE, VALE DE PORCO E VILAR DE REI;10321,58;103,22
040831;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;UNIÃO DAS FREGUESIAS DE REMONDES E SOUTELO;3648,46;36,48
040832;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;MOGADOURO;UNIÃO DAS FREGUESIAS DE VILARINHO DOS GALEGOS E VENTOZELO;4873,61;48,74
040901;CONTINENTE;1;NORTE;11;DOURO;11D;BRAGANÇA;TORRE DE MONCORVO;AÇOREIRA;2398,03;23,98
040903;CONTINENTE;1;NORTE;11;DOURO;11D;BRAGANÇA;TORRE DE MONCORVO;CABEÇA BOA;2637,19;26,37
040905;CONTINENTE;1;NORTE;11;DOURO;11D;BRAGANÇA;TORRE DE MONCORVO;CARVIÇAIS;6299,95;63,00
040906;CONTINENTE;1;NORTE;11;DOURO;11D;BRAGANÇA;TORRE DE MONCORVO;CASTEDO;1793,62;17,94
040909;CONTINENTE;1;NORTE;11;DOURO;11D;BRAGANÇA;TORRE DE MONCORVO;HORTA DA VILARIÇA;1642,15;16,42
040910;CONTINENTE;1;NORTE;11;DOURO;11D;BRAGANÇA;TORRE DE MONCORVO;LARINHO;2948,61;29,49
040911;CONTINENTE;1;NORTE;11;DOURO;11D;BRAGANÇA;TORRE DE MONCORVO;LOUSA;3393,74;33,94
040913;CONTINENTE;1;NORTE;11;DOURO;11D;BRAGANÇA;TORRE DE MONCORVO;MÓS;5912,59;59,13
040916;CONTINENTE;1;NORTE;11;DOURO;11D;BRAGANÇA;TORRE DE MONCORVO;TORRE DE MONCORVO;3608,36;36,08
040918;CONTINENTE;1;NORTE;11;DOURO;11D;BRAGANÇA;TORRE DE MONCORVO;UNIÃO DAS FREGUESIAS DE ADEGANHA E CARDANHA;6445,79;64,46
040919;CONTINENTE;1;NORTE;11;DOURO;11D;BRAGANÇA;TORRE DE MONCORVO;UNIÃO DAS FREGUESIAS DE FELGAR E SOUTO DA VELHA;4693,19;46,93
040920;CONTINENTE;1;NORTE;11;DOURO;11D;BRAGANÇA;TORRE DE MONCORVO;UNIÃO DAS FREGUESIAS DE FELGUEIRAS E MAÇORES;3892,99;38,93
040921;CONTINENTE;1;NORTE;11;DOURO;11D;BRAGANÇA;TORRE DE MONCORVO;UNIÃO DAS FREGUESIAS DE URROS E PEREDO DOS CASTELHANOS;7489,47;74,89
041002;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VILA FLOR;BENLHEVAI;1135,11;11,35
041005;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VILA FLOR;FREIXIEL;3473,78;34,74
041009;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VILA FLOR;ROIOS;1530,27;15,30
041010;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VILA FLOR;SAMÕES;1347,74;13,48
041011;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VILA FLOR;SAMPAIO;862,18;8,62
041012;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VILA FLOR;SANTA COMBA DE VILARIÇA;1218,61;12,19
041013;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VILA FLOR;SEIXO DE MANHOSES;974,90;9,75
041014;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VILA FLOR;TRINDADE;1498,19;14,98
041015;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VILA FLOR;VALE FRECHOSO;1930,12;19,30
041020;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VILA FLOR;UNIÃO DAS FREGUESIAS DE ASSARES E LODÕES;1426,48;14,26
041021;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VILA FLOR;UNIÃO DAS FREGUESIAS DE CANDOSO E CARVALHO DE EGAS;1003,54;10,04
041022;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VILA FLOR;UNIÃO DAS FREGUESIAS DE VALTORNO E MOURÃO;1858,13;18,58
041023;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VILA FLOR;UNIÃO DAS FREGUESIAS DE VILA FLOR E NABO;4025,72;40,26
041024;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VILA FLOR;UNIÃO DAS FREGUESIAS DE VILAS BOAS E VILARINHO DAS AZENHAS;4296,38;42,96
041103;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VIMIOSO;ARGOZELO;2952,67;29,53
041107;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VIMIOSO;CARÇÃO;2733,87;27,34
041108;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VIMIOSO;MATELA;4452,31;44,52
041109;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VIMIOSO;PINELO;3299,44;32,99
041110;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VIMIOSO;SANTULHÃO;4937,74;49,38
041113;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VIMIOSO;VILAR SECO;2341,58;23,42
041114;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VIMIOSO;VIMIOSO;5534,31;55,34
041115;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VIMIOSO;UNIÃO DAS FREGUESIAS DE ALGOSO, CAMPO DE VÍBORAS E UVA;9653,17;96,53
041116;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VIMIOSO;UNIÃO DAS FREGUESIAS DE CAÇARELHOS E ANGUEIRA;5315,58;53,16
041117;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VIMIOSO;UNIÃO DAS FREGUESIAS DE VALE DE FRADES E AVELANOSO;6937,85;69,38
041201;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;AGROCHÃO;1748,52;17,49
041203;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;CANDEDO;2143,90;21,44
041204;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;CELAS;3788,38;37,88
041206;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;EDRAL;2616,24;26,16
041207;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;EDROSA;2181,13;21,81
041208;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;ERVEDOSA;3015,38;30,15
041215;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;PAÇÓ;1666,81;16,67
041216;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;PENHAS JUNTAS;2635,33;26,35
041219;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;REBORDELO;2106,55;21,07
041221;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;SANTALHA;2903,54;29,04
041226;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;TUIZELO;3135,30;31,35
041227;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;VALE DAS FONTES;1776,12;17,76
041229;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;VILA BOA DE OUSILHÃO;827,85;8,28
041230;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;VILA VERDE;1488,45;14,88
041232;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;VILAR DE OSSOS;1770,19;17,70
041233;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;VILAR DE PEREGRINOS;1599,30;15,99
041234;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;VILAR SECO DE LOMBA;2232,27;22,32
041235;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;VINHAIS;3201,33;32,01
041236;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;UNIÃO DAS FREGUESIAS DE CUROPOS E VALE DE JANEIRO;3620,44;36,20
041237;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;UNIÃO DAS FREGUESIAS DE MOIMENTA E MONTOUTO;4335,22;43,35
041238;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;UNIÃO DAS FREGUESIAS DE NUNES E OUSILHÃO;2149,48;21,49
041239;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;UNIÃO DAS FREGUESIAS DE QUIRÁS E PINHEIRO NOVO;5919,00;59,19
041240;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;UNIÃO DAS FREGUESIAS DE SOBREIRO DE BAIXO E ALVAREDOS;2678,76;26,79
041241;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;UNIÃO DAS FREGUESIAS DE SOEIRA, FRESULFE E MOFREITA;4667,21;46,67
041242;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;UNIÃO DAS FREGUESIAS DE TRAVANCA E SANTA CRUZ;2320,17;23,20
041243;CONTINENTE;1;NORTE;11;TERRAS DE TRÁS-OS-MONTES;11E;BRAGANÇA;VINHAIS;UNIÃO DAS FREGUESIAS DE VILAR DE LOMBA E SÃO JOMIL;2948,21;29,48
050102;CONTINENTE;1;CENTRO;16;BEIRAS E SERRA DA ESTRELA;16J;CASTELO BRANCO;BELMONTE;CARIA;3902,81;39,03
050104;CONTINENTE;1;CENTRO;16;BEIRAS E SERRA DA ESTRELA;16J;CASTELO BRANCO;BELMONTE;INGUIAS;2320,49;23,20
050105;CONTINENTE;1;CENTRO;16;BEIRAS E SERRA DA ESTRELA;16J;CASTELO BRANCO;BELMONTE;MAÇAINHAS;1820,65;18,21
050106;CONTINENTE;1;CENTRO;16;BEIRAS E SERRA DA ESTRELA;16J;CASTELO BRANCO;BELMONTE;UNIÃO DAS FREGUESIAS DE BELMONTE E COLMEAL DA TORRE;3831,96;38,32
050201;CONTINENTE;1;CENTRO;16;BEIRA BAIXA;16H;CASTELO BRANCO;CASTELO BRANCO;ALCAINS;3694,47;36,94
050202;CONTINENTE;1;CENTRO;16;BEIRA BAIXA;16H;CASTELO BRANCO;CASTELO BRANCO;ALMACEDA;7219,27;72,19
050203;CONTINENTE;1;CENTRO;16;BEIRA BAIXA;16H;CASTELO BRANCO;CASTELO BRANCO;BENQUERENÇAS;6103,14;61,03
050205;CONTINENTE;1;CENTRO;16;BEIRA BAIXA;16H;CASTELO BRANCO;CASTELO BRANCO;CASTELO BRANCO;17026,24;170,26
050211;CONTINENTE;1;CENTRO;16;BEIRA BAIXA;16H;CASTELO BRANCO;CASTELO BRANCO;LARDOSA;4447,14;44,47
050212;CONTINENTE;1;CENTRO;16;BEIRA BAIXA;16H;CASTELO BRANCO;CASTELO BRANCO;LOURIÇAL DO CAMPO;2230,56;22,31
050214;CONTINENTE;1;CENTRO;16;BEIRA BAIXA;16H;CASTELO BRANCO;CASTELO BRANCO;MALPICA DO TEJO;24602,22;246,02
050216;CONTINENTE;1;CENTRO;16;BEIRA BAIXA;16H;CASTELO BRANCO;CASTELO BRANCO;MONFORTE DA BEIRA;12035,46;120,35
050220;CONTINENTE;1;CENTRO;16;BEIRA BAIXA;16H;CASTELO BRANCO;CASTELO BRANCO;SALGUEIRO DO CAMPO;3033,86;30,34
050221;CONTINENTE;1;CENTRO;16;BEIRA BAIXA;16H;CASTELO BRANCO;CASTELO BRANCO;SANTO ANDRÉ DAS TOJEIRAS;7487,41;74,87
050222;CONTINENTE;1;CENTRO;16;BEIRA BAIXA;16H;CASTELO BRANCO;CASTELO BRANCO;SÃO VICENTE DA BEIRA;10000,26;100,00
050223;CONTINENTE;1;CENTRO;16;BEIRA BAIXA;16H;CASTELO BRANCO;CASTELO BRANCO;SARZEDAS;17204,90;172,05
050225;CONTINENTE;1;CENTRO;16;BEIRA BAIXA;16H;CASTELO BRANCO;CASTELO BRANCO;TINALHAS;1619,49;16,19
050226;CONTINENTE;1;CENTRO;16;BEIRA BAIXA;16H;CASTELO BRANCO;CASTELO BRANCO;UNIÃO DAS FREGUESIAS DE CEBOLAIS DE CIMA E RETAXO;2512,61;25,13
050227;CONTINENTE;1;CENTRO;16;BEIRA BAIXA;16H;CASTELO BRANCO;CASTELO BRANCO;UNIÃO DAS FREGUESIAS DE ESCALOS DE BAIXO E MATA;7007,65;70,08
050228;CONTINENTE;1;CENTRO;16;BEIRA BAIXA;16H;CASTELO BRANCO;CASTELO BRANCO;UNIÃO DAS FREGUESIAS DE ESCALOS DE CIMA E LOUSA;5123,55;51,24
050229;CONTINENTE;1;CENTRO;16;BEIRA BAIXA;16H;CASTELO BRANCO;CASTELO BRANCO;UNIÃO DAS FREGUESIAS DE FREIXIAL E JUNCAL DO CAMPO;4066,76;40,67
050230;CONTINENTE;1;CENTRO;16;BEIRA BAIXA;16H;CASTELO BRANCO;CASTELO BRANCO;UNIÃO DAS FREGUESIAS DE NINHO DO AÇOR E SOBRAL DO CAMPO;4296,92;42,97
050231;CONTINENTE;1;CENTRO;16;BEIRA BAIXA;16H;CASTELO BRANCO;CASTELO BRANCO;UNIÃO DAS FREGUESIAS DE PÓVOA DE RIO DE MOINHOS E CAFEDE;4107,25;41,07
050302;CONTINENTE;1;CENTRO;16;BEIRAS E SERRA DA ESTRELA;16J;CASTELO BRANCO;COVILHÃ;ALDEIA DE SÃO FRANCISCO DE ASSIS;1607,84;16,08
050305;CONTINENTE;1;CENTRO;16;BEIRAS E SERRA DA ESTRELA;16J;CASTELO BRANCO;COVILHÃ;BOIDOBRA;1626,00;16,26
050308;CONTINENTE;1;CENTRO;16;BEIRAS E SERRA DA ESTRELA;16J;CASTELO BRANCO;COVILHÃ;CORTES DO MEIO;4740,23;47,40
050309;CONTINENTE;1;CENTRO;16;BEIRAS E SERRA DA ESTRELA;16J;CASTELO BRANCO;COVILHÃ;DOMINGUIZO;494,90;4,95
050310;CONTINENTE;1;CENTRO;16;BEIRAS E SERRA DA ESTRELA;16J;CASTELO BRANCO;COVILHÃ;ERADA;4339,52;43,40
